name,ztime,node,value
node_load1,2020-02-27 21:49:12,192.168.228.12,1.61
node_load1,2020-02-27 21:48:57,192.168.228.12,1.59
node_load1,2020-02-27 21:48:42,192.168.228.12,2.05
node_load1,2020-02-27 21:48:27,192.168.228.12,2.63
node_load1,2020-02-27 21:48:12,192.168.228.12,3.03
node_load1,2020-02-27 21:47:57,192.168.228.12,3.46
node_load1,2020-02-27 21:47:42,192.168.228.12,3.01
node_load1,2020-02-27 21:47:27,192.168.228.12,2.97
node_load1,2020-02-27 21:46:42,192.168.228.12,2.78
node_load1,2020-02-27 21:46:27,192.168.228.12,2.96
node_load1,2020-02-27 21:45:57,192.168.228.12,2.87
node_load1,2020-02-27 21:45:42,192.168.228.12,3.08
node_load1,2020-02-27 21:45:27,192.168.228.12,2.3
node_load1,2020-02-27 21:45:12,192.168.228.12,2.86
node_load1,2020-02-27 21:44:57,192.168.228.12,3.39
node_load1,2020-02-27 21:44:42,192.168.228.12,4.07
node_load1,2020-02-27 21:44:27,192.168.228.12,4.76
node_load1,2020-02-27 21:44:12,192.168.228.12,5.14
node_load1,2020-02-27 21:43:57,192.168.228.12,4.75
node_load1,2020-02-27 21:43:42,192.168.228.12,3.46
node_load1,2020-02-27 21:43:27,192.168.228.12,2.9
node_load1,2020-02-27 21:43:12,192.168.228.12,1.89
node_load1,2020-02-27 21:42:57,192.168.228.12,1.07
node_load1,2020-02-27 21:42:42,192.168.228.12,1.21
node_load1,2020-02-27 21:42:27,192.168.228.12,1.09
node_load1,2020-02-27 21:42:12,192.168.228.12,1.4
node_load1,2020-02-27 21:41:42,192.168.228.12,0.58
node_load1,2020-02-27 21:41:12,192.168.228.12,0.41
node_load1,2020-02-27 21:40:57,192.168.228.12,0.42
node_load1,2020-02-27 21:40:42,192.168.228.12,0.54
node_load1,2020-02-27 21:40:12,192.168.228.12,0.53
node_load1,2020-02-27 21:39:57,192.168.228.12,0.49
node_load1,2020-02-27 21:39:42,192.168.228.12,0.53
node_load1,2020-02-27 21:39:27,192.168.228.12,0.49
node_load1,2020-02-27 21:39:12,192.168.228.12,0.63
node_load1,2020-02-27 21:38:57,192.168.228.12,0.81
node_load1,2020-02-27 21:38:27,192.168.228.12,1.04
node_load1,2020-02-27 21:38:12,192.168.228.12,1.24
node_load1,2020-02-27 21:37:57,192.168.228.12,0.72
node_load1,2020-02-27 21:37:42,192.168.228.12,0.92
node_load1,2020-02-27 21:37:27,192.168.228.12,0.71
node_load1,2020-02-27 21:37:12,192.168.228.12,0.16
node_load1,2020-02-27 21:36:57,192.168.228.12,0.21
node_load1,2020-02-27 21:36:42,192.168.228.12,0.27
node_load1,2020-02-27 21:36:12,192.168.228.12,0.34
node_load1,2020-02-27 21:35:57,192.168.228.12,0.44
node_load1,2020-02-27 21:35:42,192.168.228.12,0.56
node_load1,2020-02-27 21:35:27,192.168.228.12,0.43
node_load1,2020-02-27 21:35:12,192.168.228.12,0.46
node_load1,2020-02-27 21:34:57,192.168.228.12,0.6
node_load1,2020-02-27 21:34:42,192.168.228.12,0.77
node_load1,2020-02-27 21:34:27,192.168.228.12,0.88
node_load1,2020-02-27 21:34:12,192.168.228.12,1.04
node_load1,2020-02-27 21:33:57,192.168.228.12,1.06
node_load1,2020-02-27 21:33:42,192.168.228.12,1.17
node_load1,2020-02-27 21:33:12,192.168.228.12,1.52
node_load1,2020-02-27 21:32:57,192.168.228.12,1.04
node_load1,2020-02-27 21:32:42,192.168.228.12,1.24
node_load1,2020-02-27 21:32:27,192.168.228.12,1.06
node_load1,2020-02-27 21:32:12,192.168.228.12,0.75
node_load1,2020-02-27 21:31:42,192.168.228.12,1.05
node_load1,2020-02-27 21:31:12,192.168.228.12,1.74
node_load1,2020-02-27 21:30:57,192.168.228.12,0.69
node_load1,2020-02-27 21:30:42,192.168.228.12,0.71
node_load1,2020-02-27 21:30:27,192.168.228.12,0.91
node_load1,2020-02-27 21:29:57,192.168.228.12,0.97
node_load1,2020-02-27 21:29:42,192.168.228.12,1.25
node_load1,2020-02-27 21:29:27,192.168.228.12,1.2
node_load1,2020-02-27 21:29:12,192.168.228.12,1.54
node_load1,2020-02-27 21:28:57,192.168.228.12,1.7
node_load1,2020-02-27 21:28:42,192.168.228.12,2.18
node_load1,2020-02-27 21:28:27,192.168.228.12,2.7
node_load1,2020-02-27 21:28:12,192.168.228.12,1.58
node_load1,2020-02-27 21:27:57,192.168.228.12,1.85
node_load1,2020-02-27 21:27:42,192.168.228.12,2.38
node_load1,2020-02-27 21:27:27,192.168.228.12,2.57
node_load1,2020-02-27 21:27:12,192.168.228.12,3.21
node_load1,2020-02-27 21:26:57,192.168.228.12,3.6
node_load1,2020-02-27 21:26:42,192.168.228.12,3.21
node_load1,2020-02-27 21:26:27,192.168.228.12,2.9
node_load1,2020-02-27 21:26:12,192.168.228.12,3.37
node_load1,2020-02-27 21:25:57,192.168.228.12,3.66
node_load1,2020-02-27 21:25:42,192.168.228.12,3.21
node_load1,2020-02-27 21:25:27,192.168.228.12,2.84
node_load1,2020-02-27 21:25:12,192.168.228.12,3.36
node_load1,2020-02-27 21:24:57,192.168.228.12,2.61
node_load1,2020-02-27 21:24:42,192.168.228.12,2.24
node_load1,2020-02-27 21:24:27,192.168.228.12,2.39
node_load1,2020-02-27 21:24:12,192.168.228.12,1.94
node_load1,2020-02-27 21:23:57,192.168.228.12,2.41
node_load1,2020-02-27 21:23:42,192.168.228.12,2.74
node_load1,2020-02-27 21:23:27,192.168.228.12,2.29
node_load1,2020-02-27 21:23:12,192.168.228.12,2.56
node_load1,2020-02-27 21:22:57,192.168.228.12,1.78
node_load1,2020-02-27 21:22:42,192.168.228.12,0.5
node_load1,2020-02-27 21:22:27,192.168.228.12,0.54
node_load1,2020-02-27 21:22:12,192.168.228.12,0.6
node_load1,2020-02-27 21:21:57,192.168.228.12,0.78
node_load1,2020-02-27 21:21:42,192.168.228.12,0.89
node_load1,2020-02-27 21:21:12,192.168.228.12,0.72
node_load1,2020-02-27 21:20:57,192.168.228.12,0.4
node_load1,2020-02-27 21:20:42,192.168.228.12,0.43
node_load1,2020-02-27 21:20:27,192.168.228.12,0.45
node_load1,2020-02-27 21:20:12,192.168.228.12,0.57
node_load1,2020-02-27 21:19:57,192.168.228.12,0.74
node_load1,2020-02-27 21:19:42,192.168.228.12,0.76
node_load1,2020-02-27 21:19:27,192.168.228.12,0.97
node_load1,2020-02-27 21:19:12,192.168.228.12,1.16
node_load1,2020-02-27 21:18:57,192.168.228.12,1.49
node_load1,2020-02-27 21:18:42,192.168.228.12,1.52
node_load1,2020-02-27 21:18:12,192.168.228.12,1.55
node_load1,2020-02-27 21:17:57,192.168.228.12,1.7
node_load1,2020-02-27 21:17:42,192.168.228.12,1.56
node_load1,2020-02-27 21:17:27,192.168.228.12,2.01
node_load1,2020-02-27 21:17:12,192.168.228.12,1.27
node_load1,2020-02-27 21:16:57,192.168.228.12,1.63
node_load1,2020-02-27 21:16:42,192.168.228.12,2.09
node_load1,2020-02-27 21:16:27,192.168.228.12,2.14
node_load1,2020-02-27 21:16:12,192.168.228.12,2.39
node_load1,2020-02-27 21:15:57,192.168.228.12,2.69
node_load1,2020-02-27 21:15:42,192.168.228.12,3.09
node_load1,2020-02-27 21:15:27,192.168.228.12,3.38
node_load1,2020-02-27 21:15:12,192.168.228.12,2.84
node_load1,2020-02-27 21:14:57,192.168.228.12,3.21
node_load1,2020-02-27 21:14:42,192.168.228.12,3.14
node_load1,2020-02-27 21:14:27,192.168.228.12,3.09
node_load1,2020-02-27 21:14:12,192.168.228.12,2.12
node_load1,2020-02-27 21:13:57,192.168.228.12,2.37
node_load1,2020-02-27 21:13:42,192.168.228.12,2.17
node_load1,2020-02-27 21:13:27,192.168.228.12,2.41
node_load1,2020-02-27 21:13:12,192.168.228.12,2.28
node_load1,2020-02-27 21:12:57,192.168.228.12,2.93
node_load1,2020-02-27 21:12:42,192.168.228.12,2.43
node_load1,2020-02-27 21:12:12,192.168.228.12,2.92
node_load1,2020-02-27 21:11:57,192.168.228.12,3.64
node_load1,2020-02-27 21:11:42,192.168.228.12,3.31
node_load1,2020-02-27 21:11:12,192.168.228.12,3.34
node_load1,2020-02-27 21:10:57,192.168.228.12,2.76
node_load1,2020-02-27 21:10:42,192.168.228.12,3.45
node_load1,2020-02-27 21:10:27,192.168.228.12,3.15
node_load1,2020-02-27 21:10:12,192.168.228.12,2.97
node_load1,2020-02-27 21:09:57,192.168.228.12,3.07
node_load1,2020-02-27 21:09:27,192.168.228.12,2.64
node_load1,2020-02-27 21:09:12,192.168.228.12,2.41
node_load1,2020-02-27 21:08:57,192.168.228.12,1.68
node_load1,2020-02-27 21:08:42,192.168.228.12,2.07
node_load1,2020-02-27 21:08:27,192.168.228.12,1.81
node_load1,2020-02-27 21:08:12,192.168.228.12,1.76
node_load1,2020-02-27 21:07:57,192.168.228.12,1.42
node_load1,2020-02-27 21:07:42,192.168.228.12,0.89
node_load1,2020-02-27 21:07:27,192.168.228.12,1.05
node_load1,2020-02-27 21:07:12,192.168.228.12,1.04
node_load1,2020-02-27 21:06:57,192.168.228.12,1.06
node_load1,2020-02-27 21:06:42,192.168.228.12,1.36
node_load1,2020-02-27 21:05:42,192.168.228.12,1.25
node_load1,2020-02-27 21:05:27,192.168.228.12,1.24
node_load1,2020-02-27 21:04:57,192.168.228.12,1.15
node_load1,2020-02-27 21:04:42,192.168.228.12,1.47
node_load1,2020-02-27 21:04:27,192.168.228.12,1.34
node_load1,2020-02-27 21:04:12,192.168.228.12,0.98
node_load1,2020-02-27 21:03:57,192.168.228.12,1.17
node_load1,2020-02-27 21:03:42,192.168.228.12,1.04
node_load1,2020-02-27 21:03:27,192.168.228.12,1.25
node_load1,2020-02-27 21:02:27,192.168.228.12,2.3
node_load1,2020-02-27 21:02:12,192.168.228.12,2.76
node_load1,2020-02-27 21:01:57,192.168.228.12,2.84
node_load1,2020-02-27 21:01:42,192.168.228.12,2.91
node_load1,2020-02-27 21:01:27,192.168.228.12,3.04
node_load1,2020-02-27 21:01:12,192.168.228.12,2.05
node_load1,2020-02-27 21:00:57,192.168.228.12,1.56
node_load1,2020-02-27 21:00:42,192.168.228.12,1.72
node_load1,2020-02-27 21:00:27,192.168.228.12,1.23
node_load1,2020-02-27 21:00:12,192.168.228.12,0.93
node_load1,2020-02-27 20:59:57,192.168.228.12,1.01
node_load1,2020-02-27 20:59:42,192.168.228.12,1.21
node_load1,2020-02-27 20:58:57,192.168.228.12,1.56
node_load1,2020-02-27 20:58:42,192.168.228.12,1.65
node_load1,2020-02-27 20:58:27,192.168.228.12,1.43
node_load1,2020-02-27 20:58:12,192.168.228.12,0.72
node_load1,2020-02-27 20:57:57,192.168.228.12,0.62
node_load1,2020-02-27 20:57:42,192.168.228.12,0.51
node_load1,2020-02-27 20:57:27,192.168.228.12,0.61
node_load1,2020-02-27 20:57:12,192.168.228.12,0.69
node_load1,2020-02-27 20:56:57,192.168.228.12,0.89
node_load1,2020-02-27 20:56:42,192.168.228.12,1.14
node_load1,2020-02-27 20:56:27,192.168.228.12,1.47
node_load1,2020-02-27 20:56:12,192.168.228.12,1.8
node_load1,2020-02-27 20:55:57,192.168.228.12,1.84
node_load1,2020-02-27 20:55:42,192.168.228.12,2.37
node_load1,2020-02-27 20:54:42,192.168.228.12,0.67
node_load1,2020-02-27 20:54:27,192.168.228.12,0.76
node_load1,2020-02-27 20:54:12,192.168.228.12,0.98
node_load1,2020-02-27 20:53:57,192.168.228.12,0.75
node_load1,2020-02-27 20:53:42,192.168.228.12,0.86
node_load1,2020-02-27 20:52:57,192.168.228.12,1.19
node_load1,2020-02-27 20:52:42,192.168.228.12,1.44
node_load1,2020-02-27 20:52:27,192.168.228.12,0.83
node_load1,2020-02-27 20:51:57,192.168.228.12,1.03
node_load1,2020-02-27 20:51:42,192.168.228.12,1.06
node_load1,2020-02-27 20:51:27,192.168.228.12,1.26
node_load1,2020-02-27 20:51:12,192.168.228.12,1.07
node_load1,2020-02-27 20:50:57,192.168.228.12,1.19
node_load1,2020-02-27 20:50:42,192.168.228.12,1.22
node_load1,2020-02-27 20:50:27,192.168.228.12,1
node_load1,2020-02-27 20:50:12,192.168.228.12,1.29
node_load1,2020-02-27 20:49:57,192.168.228.12,1.55
node_load1,2020-02-27 20:49:42,192.168.228.12,1.48
node_load1,2020-02-27 20:49:12,192.168.228.12,1.02
node_load1,2020-02-27 20:48:57,192.168.228.12,1.31
node_load1,2020-02-27 20:48:42,192.168.228.12,1.49
node_load1,2020-02-27 20:48:27,192.168.228.12,1.72
node_load1,2020-02-27 20:48:12,192.168.228.12,1.21
node_load1,2020-02-27 20:47:57,192.168.228.12,1.56
node_load1,2020-02-27 20:47:42,192.168.228.12,1.73
node_load1,2020-02-27 20:47:27,192.168.228.12,2.03
node_load1,2020-02-27 20:47:12,192.168.228.12,2
node_load1,2020-02-27 20:46:57,192.168.228.12,2.18
node_load1,2020-02-27 20:46:27,192.168.228.12,2
node_load1,2020-02-27 20:46:12,192.168.228.12,1.95
node_load1,2020-02-27 20:45:57,192.168.228.12,2.5
node_load1,2020-02-27 20:45:42,192.168.228.12,1.9
node_load1,2020-02-27 20:45:27,192.168.228.12,1.91
node_load1,2020-02-27 20:45:12,192.168.228.12,2.28
node_load1,2020-02-27 20:44:57,192.168.228.12,1.96
node_load1,2020-02-27 20:44:42,192.168.228.12,2.15
node_load1,2020-02-27 20:44:27,192.168.228.12,2.32
node_load1,2020-02-27 20:44:12,192.168.228.12,2.4
node_load1,2020-02-27 20:43:57,192.168.228.12,2.89
node_load1,2020-02-27 20:43:42,192.168.228.12,3.23
node_load1,2020-02-27 20:43:27,192.168.228.12,2.75
node_load1,2020-02-27 20:43:12,192.168.228.12,2.84
node_load1,2020-02-27 20:42:57,192.168.228.12,2.22
node_load1,2020-02-27 20:42:42,192.168.228.12,2.68
node_load1,2020-02-27 20:42:27,192.168.228.12,3.08
node_load1,2020-02-27 20:42:12,192.168.228.12,2.86
node_load1,2020-02-27 20:41:57,192.168.228.12,3.49
node_load1,2020-02-27 20:41:42,192.168.228.12,2.34
node_load1,2020-02-27 20:41:12,192.168.228.12,2.79
node_load1,2020-02-27 20:40:27,192.168.228.12,1.69
node_load1,2020-02-27 20:40:12,192.168.228.12,2.07
node_load1,2020-02-27 20:39:57,192.168.228.12,2.21
node_load1,2020-02-27 20:39:42,192.168.228.12,2.84
node_load1,2020-02-27 20:39:27,192.168.228.12,1.51
node_load1,2020-02-27 20:39:12,192.168.228.12,1.21
node_load1,2020-02-27 20:38:57,192.168.228.12,1.16
node_load1,2020-02-27 20:38:42,192.168.228.12,1.39
node_load1,2020-02-27 20:38:27,192.168.228.12,1.16
node_load1,2020-02-27 20:38:12,192.168.228.12,1.32
node_load1,2020-02-27 20:37:42,192.168.228.12,1.14
node_load1,2020-02-27 20:37:12,192.168.228.12,1.39
node_load1,2020-02-27 20:36:57,192.168.228.12,1.78
node_load1,2020-02-27 20:36:42,192.168.228.12,2.29
node_load1,2020-02-27 20:36:27,192.168.228.12,2
node_load1,2020-02-27 20:36:12,192.168.228.12,2.57
node_load1,2020-02-27 20:35:42,192.168.228.12,3.22
node_load1,2020-02-27 20:35:27,192.168.228.12,1.71
node_load1,2020-02-27 20:35:12,192.168.228.12,1.46
node_load1,2020-02-27 20:34:57,192.168.228.12,1.88
node_load1,2020-02-27 20:34:42,192.168.228.12,1.76
node_load1,2020-02-27 20:34:27,192.168.228.12,1.73
node_load1,2020-02-27 20:34:12,192.168.228.12,1.66
node_load1,2020-02-27 20:33:57,192.168.228.12,1.52
node_load1,2020-02-27 20:33:42,192.168.228.12,1.87
node_load1,2020-02-27 20:33:27,192.168.228.12,2.14
node_load1,2020-02-27 20:32:57,192.168.228.12,2.71
node_load1,2020-02-27 20:32:42,192.168.228.12,2.68
node_load1,2020-02-27 20:32:27,192.168.228.12,3.25
node_load1,2020-02-27 20:32:12,192.168.228.12,2.75
node_load1,2020-02-27 20:31:57,192.168.228.12,2.86
node_load1,2020-02-27 20:31:42,192.168.228.12,2.92
node_load1,2020-02-27 20:31:12,192.168.228.12,3.28
node_load1,2020-02-27 20:30:42,192.168.228.12,2.06
node_load1,2020-02-27 20:30:27,192.168.228.12,1.52
node_load1,2020-02-27 20:30:12,192.168.228.12,1.38
node_load1,2020-02-27 20:29:57,192.168.228.12,0.93
node_load1,2020-02-27 20:29:42,192.168.228.12,0.81
node_load1,2020-02-27 20:29:27,192.168.228.12,0.73
node_load1,2020-02-27 20:28:57,192.168.228.12,0.99
node_load1,2020-02-27 20:28:42,192.168.228.12,1.06
node_load1,2020-02-27 20:28:27,192.168.228.12,1.36
node_load1,2020-02-27 20:28:12,192.168.228.12,0.67
node_load1,2020-02-27 20:27:57,192.168.228.12,0.86
node_load1,2020-02-27 20:27:42,192.168.228.12,1.1
node_load1,2020-02-27 20:27:27,192.168.228.12,1.42
node_load1,2020-02-27 20:26:57,192.168.228.12,1.57
node_load1,2020-02-27 20:26:42,192.168.228.12,1.26
node_load1,2020-02-27 20:26:12,192.168.228.12,1.72
node_load1,2020-02-27 20:25:57,192.168.228.12,2.21
node_load1,2020-02-27 20:25:42,192.168.228.12,2.83
node_load1,2020-02-27 20:25:27,192.168.228.12,2.6
node_load1,2020-02-27 20:25:12,192.168.228.12,2.2
node_load1,2020-02-27 20:24:57,192.168.228.12,1.51
node_load1,2020-02-27 20:24:42,192.168.228.12,1.63
node_load1,2020-02-27 20:24:27,192.168.228.12,1.27
node_load1,2020-02-27 20:24:12,192.168.228.12,0.61
node_load1,2020-02-27 20:23:42,192.168.228.12,0.76
node_load1,2020-02-27 20:23:27,192.168.228.12,0.58
node_load1,2020-02-27 20:23:12,192.168.228.12,0.44
node_load1,2020-02-27 20:22:57,192.168.228.12,0.57
node_load1,2020-02-27 20:22:42,192.168.228.12,0.64
node_load1,2020-02-27 20:22:27,192.168.228.12,0.83
node_load1,2020-02-27 20:22:12,192.168.228.12,1.06
node_load1,2020-02-27 20:21:57,192.168.228.12,1.16
node_load1,2020-02-27 20:21:42,192.168.228.12,1.39
node_load1,2020-02-27 20:20:57,192.168.228.12,1.31
node_load1,2020-02-27 20:20:42,192.168.228.12,1.31
node_load1,2020-02-27 20:20:12,192.168.228.12,1.31
node_load1,2020-02-27 20:19:57,192.168.228.12,1.51
node_load1,2020-02-27 20:19:42,192.168.228.12,0.92
node_load1,2020-02-27 20:19:27,192.168.228.12,0.57
node_load1,2020-02-27 20:19:12,192.168.228.12,0.74
node_load1,2020-02-27 20:18:57,192.168.228.12,0.95
node_load1,2020-02-27 20:18:27,192.168.228.12,0.47
node_load1,2020-02-27 20:17:57,192.168.228.12,0.58
node_load1,2020-02-27 20:17:42,192.168.228.12,0.75
node_load1,2020-02-27 20:17:27,192.168.228.12,0.69
node_load1,2020-02-27 20:17:12,192.168.228.12,0.89
node_load1,2020-02-27 20:16:57,192.168.228.12,1.15
node_load1,2020-02-27 20:16:42,192.168.228.12,1.29
node_load1,2020-02-27 20:16:27,192.168.228.12,0.67
node_load1,2020-02-27 20:16:12,192.168.228.12,0.86
node_load1,2020-02-27 20:15:57,192.168.228.12,0.8
node_load1,2020-02-27 20:15:42,192.168.228.12,1.03
node_load1,2020-02-27 20:15:27,192.168.228.12,0.74
node_load1,2020-02-27 20:15:12,192.168.228.12,0.85
node_load1,2020-02-27 20:14:57,192.168.228.12,0.72
node_load1,2020-02-27 20:14:42,192.168.228.12,0.92
node_load1,2020-02-27 20:14:27,192.168.228.12,1.19
node_load1,2020-02-27 20:14:12,192.168.228.12,1.05
node_load1,2020-02-27 20:13:57,192.168.228.12,0.88
node_load1,2020-02-27 20:13:42,192.168.228.12,1.04
node_load1,2020-02-27 20:13:27,192.168.228.12,1.24
node_load1,2020-02-27 20:13:12,192.168.228.12,1.51
node_load1,2020-02-27 20:12:57,192.168.228.12,1.85
node_load1,2020-02-27 20:12:27,192.168.228.12,2.07
node_load1,2020-02-27 20:12:12,192.168.228.12,2.47
node_load1,2020-02-27 20:11:57,192.168.228.12,1.69
node_load1,2020-02-27 20:11:42,192.168.228.12,1.82
node_load1,2020-02-27 20:11:27,192.168.228.12,1.62
node_load1,2020-02-27 20:11:12,192.168.228.12,0.95
node_load1,2020-02-27 20:10:57,192.168.228.12,0.84
node_load1,2020-02-27 20:10:42,192.168.228.12,0.81
node_load1,2020-02-27 20:10:27,192.168.228.12,0.86
node_load1,2020-02-27 20:10:12,192.168.228.12,1.1
node_load1,2020-02-27 20:09:57,192.168.228.12,0.49
node_load1,2020-02-27 20:09:42,192.168.228.12,0.63
node_load1,2020-02-27 20:09:27,192.168.228.12,0.7
node_load1,2020-02-27 20:09:12,192.168.228.12,0.91
node_load1,2020-02-27 20:08:57,192.168.228.12,1.16
node_load1,2020-02-27 20:08:27,192.168.228.12,1.58
node_load1,2020-02-27 20:08:12,192.168.228.12,0.99
node_load1,2020-02-27 20:07:57,192.168.228.12,1.27
node_load1,2020-02-27 20:07:42,192.168.228.12,1.29
node_load1,2020-02-27 20:07:27,192.168.228.12,1.65
node_load1,2020-02-27 20:07:12,192.168.228.12,1.86
node_load1,2020-02-27 20:06:57,192.168.228.12,1.01
node_load1,2020-02-27 20:06:42,192.168.228.12,1.13
node_load1,2020-02-27 20:05:57,192.168.228.12,1.54
node_load1,2020-02-27 20:05:42,192.168.228.12,1.78
node_load1,2020-02-27 20:05:27,192.168.228.12,1.99
node_load1,2020-02-27 20:04:57,192.168.228.12,2.98
node_load1,2020-02-27 20:04:42,192.168.228.12,2.54
node_load1,2020-02-27 20:04:27,192.168.228.12,1.92
node_load1,2020-02-27 20:04:12,192.168.228.12,2.37
node_load1,2020-02-27 20:03:57,192.168.228.12,2.48
node_load1,2020-02-27 20:03:42,192.168.228.12,2.52
node_load1,2020-02-27 20:02:42,192.168.228.12,2.94
node_load1,2020-02-27 20:02:27,192.168.228.12,3.16
node_load1,2020-02-27 20:02:12,192.168.228.12,2.48
node_load1,2020-02-27 20:01:57,192.168.228.12,3
node_load1,2020-02-27 20:01:42,192.168.228.12,3.05
node_load1,2020-02-27 20:00:57,192.168.228.12,2.95
node_load1,2020-02-27 20:00:42,192.168.228.12,3.15
node_load1,2020-02-27 20:00:27,192.168.228.12,3.54
node_load1,2020-02-27 20:00:12,192.168.228.12,3.78
node_load1,2020-02-27 19:59:57,192.168.228.12,3.54
node_load1,2020-02-27 19:59:42,192.168.228.12,3.62
node_load1,2020-02-27 19:59:27,192.168.228.12,3.75
node_load1,2020-02-27 19:59:12,192.168.228.12,3.76
node_load1,2020-02-27 19:58:57,192.168.228.12,2.52
node_load1,2020-02-27 19:58:42,192.168.228.12,1.76
node_load1,2020-02-27 19:58:27,192.168.228.12,2.08
node_load1,2020-02-27 19:58:12,192.168.228.12,1.85
node_load1,2020-02-27 19:57:57,192.168.228.12,1.47
node_load1,2020-02-27 19:57:42,192.168.228.12,1.89
node_load1,2020-02-27 19:57:27,192.168.228.12,1.15
node_load1,2020-02-27 19:56:27,192.168.228.12,1.68
node_load1,2020-02-27 19:56:12,192.168.228.12,1.24
node_load1,2020-02-27 19:55:57,192.168.228.12,1.6
node_load1,2020-02-27 19:55:42,192.168.228.12,1.56
node_load1,2020-02-27 19:55:27,192.168.228.12,1.82
node_load1,2020-02-27 19:54:57,192.168.228.12,1.92
node_load1,2020-02-27 19:54:42,192.168.228.12,1.64
node_load1,2020-02-27 19:54:27,192.168.228.12,1.7
node_load1,2020-02-27 19:54:12,192.168.228.12,2
node_load1,2020-02-27 19:53:57,192.168.228.12,2.09
node_load1,2020-02-27 19:53:42,192.168.228.12,2.16
node_load1,2020-02-27 19:53:27,192.168.228.12,2.09
node_load1,2020-02-27 19:53:12,192.168.228.12,2.47
node_load1,2020-02-27 19:52:27,192.168.228.12,1.47
node_load1,2020-02-27 19:52:12,192.168.228.12,1.37
node_load1,2020-02-27 19:51:57,192.168.228.12,1.23
node_load1,2020-02-27 19:51:42,192.168.228.12,1.58
node_load1,2020-02-27 19:51:27,192.168.228.12,2.03
node_load1,2020-02-27 19:51:12,192.168.228.12,2.33
node_load1,2020-02-27 19:50:57,192.168.228.12,1.86
node_load1,2020-02-27 19:50:42,192.168.228.12,1.82
node_load1,2020-02-27 19:50:12,192.168.228.12,1.26
node_load1,2020-02-27 19:49:57,192.168.228.12,1.53
node_load1,2020-02-27 19:49:42,192.168.228.12,1.86
node_load1,2020-02-27 19:49:27,192.168.228.12,1.88
node_load1,2020-02-27 19:49:12,192.168.228.12,2.22
node_load1,2020-02-27 19:48:57,192.168.228.12,2.86
node_load1,2020-02-27 19:48:27,192.168.228.12,2.33
node_load1,2020-02-27 19:48:12,192.168.228.12,2.8
node_load1,2020-02-27 19:47:57,192.168.228.12,2.61
node_load1,2020-02-27 19:47:42,192.168.228.12,2.64
