date,value,metric
2020-02-27 22:54:50,1143842036.3333333,service_net_usage
2020-02-27 22:54:51,1143842036.3333333,service_net_usage
2020-02-27 22:54:52,1128611704.8333333,service_net_usage
2020-02-27 22:54:53,1128453852.8333333,service_net_usage
2020-02-27 22:54:54,916407998.8333333,service_net_usage
2020-02-27 22:54:55,916407998.8333333,service_net_usage
2020-02-27 22:54:56,916407998.8333333,service_net_usage
2020-02-27 22:54:57,790851943.3333333,service_net_usage
2020-02-27 22:54:58,725310705.3333333,service_net_usage
2020-02-27 22:54:59,725434541.8333333,service_net_usage
2020-02-27 22:55:00,920804122.5,service_net_usage
2020-02-27 22:55:01,845022578.0,service_net_usage
2020-02-27 22:55:02,1000994309.0,service_net_usage
2020-02-27 22:55:03,988069779.75,service_net_usage
2020-02-27 22:55:04,988069779.75,service_net_usage
2020-02-27 22:55:05,791179080.75,service_net_usage
2020-02-27 22:55:06,819613550.5,service_net_usage
2020-02-27 22:55:07,504662017.0,service_net_usage
2020-02-27 22:55:08,504662017.0,service_net_usage
2020-02-27 22:55:09,610764597.5,service_net_usage
2020-02-27 22:55:10,575183060.5,service_net_usage
2020-02-27 22:55:11,575183060.5,service_net_usage
2020-02-27 22:55:12,575183060.5,service_net_usage
2020-02-27 22:55:13,575183060.5,service_net_usage
2020-02-27 22:55:14,575183060.5,service_net_usage
2020-02-27 22:55:15,617679621.0,service_net_usage
2020-02-27 22:55:16,729733098.5,service_net_usage
2020-02-27 22:55:17,717969901.0,service_net_usage
2020-02-27 22:55:18,717969901.0,service_net_usage
2020-02-27 22:55:19,717969901.0,service_net_usage
2020-02-27 22:55:20,760679722.0,service_net_usage
2020-02-27 22:55:21,661879004.0,service_net_usage
2020-02-27 22:55:22,1086601009.4,service_net_usage
2020-02-27 22:55:23,1254501828.3333335,service_net_usage
2020-02-27 22:55:24,1265738662.3333335,service_net_usage
2020-02-27 22:55:25,1342420134.3333335,service_net_usage
2020-02-27 22:55:26,1331307211.3333335,service_net_usage
2020-02-27 22:55:27,947763639.8333334,service_net_usage
2020-02-27 22:55:28,947763639.8333334,service_net_usage
2020-02-27 22:55:29,903709967.8333333,service_net_usage
2020-02-27 22:55:30,886533671.3333333,service_net_usage
